downloadTime,stationId,stationName,brand,company,address,city,province,lat,lng,fuel,fuelId,price,isSelf,insertDate,validityDate,serviceCount,serviceNames
2026-07-30T11:01:57.765590,44953,IMPIANTO ENI ,AgipEni,DI PASQUALE S.A.S. DI DI PASQUALE FRANCESCO & C.,MARIO GORI SN - 93015 NISCEMI (CL),NISCEMI,CL,37.14644319589391,14.393928334358634,Blue Diesel,20,2.169,True,2026-07-30T06:06:14Z,2026-07-30T06:06:14Z,0,
2026-07-30T11:01:57.765590,12015,SP11 GELA-NISCEM,Giap,SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.,S.P. 11 GELA-NISCEMI C.DA BANCO - 93015 NISCEMI (CL),GELA,CL,37.12634897726916,14.394078642852719,Benzina,1,2.248,False,2026-07-30T03:58:32Z,2026-07-30T03:58:32Z,0,
2026-07-30T11:01:57.765590,12015,SP11 GELA-NISCEM,Giap,SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.,S.P. 11 GELA-NISCEMI C.DA BANCO - 93015 NISCEMI (CL),GELA,CL,37.12634897726916,14.394078642852719,Benzina,1,2.038,True,2026-07-30T03:58:32Z,2026-07-30T03:58:32Z,0,
2026-07-30T11:01:57.765590,12015,SP11 GELA-NISCEM,Giap,SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.,S.P. 11 GELA-NISCEMI C.DA BANCO - 93015 NISCEMI (CL),GELA,CL,37.12634897726916,14.394078642852719,Gasolio,2,2.307,False,2026-07-30T03:58:32Z,2026-07-30T03:58:32Z,0,
2026-07-30T11:01:57.765590,12015,SP11 GELA-NISCEM,Giap,SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.,S.P. 11 GELA-NISCEMI C.DA BANCO - 93015 NISCEMI (CL),GELA,CL,37.12634897726916,14.394078642852719,Gasolio,2,2.097,True,2026-07-30T03:58:32Z,2026-07-30T03:58:32Z,0,
2026-07-30T11:01:57.765590,12015,SP11 GELA-NISCEM,Giap,SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.,S.P. 11 GELA-NISCEMI C.DA BANCO - 93015 NISCEMI (CL),GELA,CL,37.12634897726916,14.394078642852719,Gasolio Prestazionale,402,2.407,False,2026-07-30T03:58:32Z,2026-07-30T03:58:32Z,0,
2026-07-30T11:01:57.765590,12015,SP11 GELA-NISCEM,Giap,SERVIZI E GESTIONI ZENIT S.R.L. IN SIGLA - ZENIT S.R.L.,S.P. 11 GELA-NISCEMI C.DA BANCO - 93015 NISCEMI (CL),GELA,CL,37.12634897726916,14.394078642852719,Gasolio Prestazionale,402,2.197,True,2026-07-30T03:58:32Z,2026-07-30T03:58:32Z,0,
2026-07-30T11:01:57.765590,40376,I.D.C. NISCEMI VIA SAMPERI ANG. PIRANDELLO,ACI_CL,LONGO FRANCESCO,VIA SAMPERI ANG. VIA PIRANDELLO - 93015 NISCEMI (CL),NISCEMI,CL,37.14636192277266,14.391184598207474,Benzina,1,2.269,False,2026-07-29T18:23:46Z,2026-07-29T18:23:00Z,1,Bancomat
2026-07-30T11:01:57.765590,40376,I.D.C. NISCEMI VIA SAMPERI ANG. PIRANDELLO,ACI_CL,LONGO FRANCESCO,VIA SAMPERI ANG. VIA PIRANDELLO - 93015 NISCEMI (CL),NISCEMI,CL,37.14636192277266,14.391184598207474,Benzina,1,2.009,True,2026-07-29T18:23:46Z,2026-07-29T18:23:00Z,1,Bancomat
2026-07-30T11:01:57.765590,40376,I.D.C. NISCEMI VIA SAMPERI ANG. PIRANDELLO,ACI_CL,LONGO FRANCESCO,VIA SAMPERI ANG. VIA PIRANDELLO - 93015 NISCEMI (CL),NISCEMI,CL,37.14636192277266,14.391184598207474,Gasolio,2,2.299,False,2026-07-29T18:23:46Z,2026-07-29T18:23:00Z,1,Bancomat
